domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool
WBC,DCT Focus Measure,frequency,range_around_global_maximum,1.6668606681410778,0.08315343552131226,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,false_maxima_count,0.2781981143056687,0.34364619292646387,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,fwhm,5.448609009428472,0.23657451407520802,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,noise_level,0.03182125634910844,0.06142361603349782,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,steep_to_gradual_slope_ratio,0.5131894077195415,0.17269452282629386,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,execution_time_per_slice,0.00024223,0.023246499941789227,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,DCT Focus Measure,frequency,steep_slope_width,7.810111356846312,0.8820260073648071,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,curvature_at_peak,0.18268169726741518,0.09010256369785644,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,DCT Focus Measure,frequency,rrmse_under_additive_noise,0.1626832487602615,0.17735708854629528,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,absolute_peak_localization_error,2.8904279672525512,0.5856882334284809,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,range_around_global_maximum,2.3228960540100103,0.23587538726955767,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,false_maxima_count,0.21871726225119312,0.2437960007816062,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,fwhm,5.6295347844643615,0.2757933337258299,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,noise_level,0.021082285445809746,0.03090776622623279,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,steep_to_gradual_slope_ratio,0.3229598022234587,0.3933029537578902,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,execution_time_per_slice,0.000349081,0.03428443983211745,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Intensity Skewness Index,statistical,steep_slope_width,7.379699685717611,0.8129077280629061,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,curvature_at_peak,0.03042394898996045,1.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Skewness Index,statistical,rrmse_under_additive_noise,0.0036785048740968066,0.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,absolute_peak_localization_error,0.024366585186047413,0.0,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Squared Gradient,gradient,range_around_global_maximum,1.3655763783804757,0.013015870148404428,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,false_maxima_count,0.3496294571838746,0.4635576108903797,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,fwhm,4.553369805610522,0.04251579097874631,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,noise_level,0.04908831987538122,0.11048968781309357,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,steep_to_gradual_slope_ratio,0.7121105959655512,0.06807178859993661,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,execution_time_per_slice,7.912900000000001e-05,0.006397813134436718,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Squared Gradient,gradient,steep_slope_width,7.736817599813759,0.8702560236271986,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,curvature_at_peak,0.2955417024122474,0.02067212363025103,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Squared Gradient,gradient,rrmse_under_additive_noise,0.10492427442965269,0.11293156717926686,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,absolute_peak_localization_error,0.024366585186047413,0.0,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,range_around_global_maximum,1.3655763783804757,0.013015870148404428,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,false_maxima_count,0.3496294571838746,0.4635576108903797,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,fwhm,4.553369805610522,0.04251579097874631,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,noise_level,0.04908831987538122,0.11048968781309357,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,steep_to_gradual_slope_ratio,0.7121105959655512,0.06807178859993661,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,execution_time_per_slice,7.6265e-05,0.006101955726963694,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Gradient Squared Energy,gradient,steep_slope_width,7.736817599813759,0.8702560236271986,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,curvature_at_peak,0.2955417024122474,0.02067212363025103,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Gradient Squared Energy,gradient,rrmse_under_additive_noise,0.10492427442965269,0.11293156717926686,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,absolute_peak_localization_error,4.9178597757342954,1.0,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Mean Intensity,statistical,range_around_global_maximum,1.6948356807511737,0.08966588685857776,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,false_maxima_count,0.07348775850696465,0.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,fwhm,4.846001629612385,0.10594884648056721,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,noise_level,0.020221329066433025,0.02846127337321682,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,steep_to_gradual_slope_ratio,0.7673686572979944,0.04863545734168524,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,execution_time_per_slice,1.9817e-05,0.0002707549807914786,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Mean Intensity,statistical,steep_slope_width,7.284056958832887,0.7975488027515217,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,curvature_at_peak,0.07202906898485403,0.36941003665030075,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Intensity,statistical,rrmse_under_additive_noise,0.7986001175163517,0.8866715507663768,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,absolute_peak_localization_error,2.26419120785318,0.4577148747224866,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Intensity Variance,statistical,range_around_global_maximum,2.5726535521669964,0.29401775794636487,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,false_maxima_count,0.1009971675784736,0.046179899693870916,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,fwhm,5.4850812866177785,0.24448051674979196,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,noise_level,0.010417184982193349,0.0006018265921901574,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,steep_to_gradual_slope_ratio,0.2338108031100732,0.6202233746420083,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,execution_time_per_slice,4.5372999999999994e-05,0.0029107451712176604,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Intensity Variance,statistical,steep_slope_width,8.442439762542195,0.9835693768575575,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,curvature_at_peak,0.05212431459972523,0.5454990763705313,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Variance,statistical,rrmse_under_additive_noise,0.26391622627930134,0.290274387230814,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,absolute_peak_localization_error,1.2279905327280487,0.24596416111639707,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,range_around_global_maximum,1.4860512939898343,0.041061863771440964,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,false_maxima_count,0.6691886858340124,1.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,fwhm,6.32894890001164,0.4274035509726907,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,noise_level,0.1327716562082026,0.3482841791007839,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,steep_to_gradual_slope_ratio,0.9522736697596235,0.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,execution_time_per_slice,2.389e-05,0.0006915047086677441,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Intensity Range Index,statistical,steep_slope_width,5.735692391262174,0.548902444343367,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,curvature_at_peak,0.3621575855226902,0.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Intensity Range Index,statistical,rrmse_under_additive_noise,0.8858103527670221,0.9839476007600163,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,absolute_peak_localization_error,1.2203856749311295,0.24441008563273073,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,range_around_global_maximum,5.605284600162961,1.0,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,false_maxima_count,0.34039498700190124,0.448055754575653,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,fwhm,8.970472975594614,1.0,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,noise_level,0.36211992217685623,1.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,steep_to_gradual_slope_ratio,0.15992755852960022,1.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,execution_time_per_slice,1.7196e-05,0.0,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Maximal Intensity,statistical,steep_slope_width,2.3175804136111435,0.0,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,curvature_at_peak,0.05745451622172632,0.4863833856437738,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Maximal Intensity,statistical,rrmse_under_additive_noise,0.9002017010397799,1.0,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,absolute_peak_localization_error,0.7652582159624414,0.15140342530922934,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,range_around_global_maximum,1.3158732006363247,0.0014452041802530799,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,false_maxima_count,0.1809645753307725,0.18042076467139972,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,fwhm,4.3572343149807935,0.0,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,noise_level,0.05195512037043407,0.11863598545391814,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,steep_to_gradual_slope_ratio,0.8375990072614047,0.02763374166236196,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,execution_time_per_slice,0.000310387,0.030287265766209225,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Laplacian Energy,laplacian,steep_slope_width,8.404376673262718,0.9774569607397209,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,curvature_at_peak,0.3521362599637652,0.002609999947058621,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Laplacian Energy,laplacian,rrmse_under_additive_noise,0.09103830383927262,0.09744287636817729,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,absolute_peak_localization_error,0.7656074186163815,0.15147478591817318,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.4682419586388857,0.03691593427933994,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,false_maxima_count,0.2525123190936251,0.3005275841855012,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,fwhm,5.259612773057075,0.19560628106680575,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,noise_level,0.04262238450698908,0.09211609183801477,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,steep_to_gradual_slope_ratio,0.6214763885478655,0.10743497191909972,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,execution_time_per_slice,0.000320421,0.031323799714038945,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Mean Absolute Laplacian,laplacian,steep_slope_width,8.159352811081364,0.9381094502563974,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,curvature_at_peak,0.26685307471441716,0.03275422439703964,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Mean Absolute Laplacian,laplacian,rrmse_under_additive_noise,0.0799961833955224,0.08512627319385233,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,absolute_peak_localization_error,0.12831257517557135,0.021241674595623223,slices,25773,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,range_around_global_maximum,1.428704458153882,0.027711790156353028,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,false_maxima_count,0.3199084313040779,0.41366508174298183,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,fwhm,4.925503433826097,0.12318225018293147,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,noise_level,0.04744921866445069,0.10583201932492418,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,steep_to_gradual_slope_ratio,0.5984807753962746,0.11931836078829418,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,execution_time_per_slice,0.000100935,0.00865042019706128,seconds/slice,25773,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
WBC,Spatial Frequency,gradient,steep_slope_width,7.910177317347612,0.8980952440293346,slices,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,curvature_at_peak,0.2567590149339218,0.03764740923365588,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
WBC,Spatial Frequency,gradient,rrmse_under_additive_noise,0.09246524637814765,0.09903451676853489,dimensionless,25773,not_reference_dependent,not_applicable,frozen_32
