domain,stack_index,stack_id,slice_count,submitted_peak,corrected_peak,absolute_peak_shift,submitted_constant,corrected_constant
WBC,8335,WBC_08335,10,8,8,0,False,False
WBC,8336,WBC_08336,10,6,6,0,False,False
WBC,8337,WBC_08337,10,7,7,0,False,False
WBC,8338,WBC_08338,10,7,7,0,False,False
WBC,8339,WBC_08339,10,8,8,0,False,False
WBC,8340,WBC_08340,10,7,7,0,False,False
WBC,8341,WBC_08341,10,6,6,0,False,False
WBC,8342,WBC_08342,10,9,9,0,False,False
WBC,8343,WBC_08343,10,8,8,0,False,False
WBC,8344,WBC_08344,10,8,8,0,False,False
WBC,8345,WBC_08345,10,7,7,0,False,False
WBC,8346,WBC_08346,10,7,7,0,False,False
WBC,8347,WBC_08347,10,9,9,0,False,False
WBC,8348,WBC_08348,10,7,7,0,False,False
WBC,8349,WBC_08349,10,5,5,0,False,False
WBC,8350,WBC_08350,10,5,5,0,False,False
WBC,8351,WBC_08351,10,9,9,0,False,False
WBC,8352,WBC_08352,10,6,6,0,False,False
WBC,8353,WBC_08353,10,7,7,0,False,False
WBC,8354,WBC_08354,10,8,8,0,False,False
WBC,8355,WBC_08355,10,9,9,0,False,False
WBC,8356,WBC_08356,10,9,9,0,False,False
WBC,8357,WBC_08357,10,9,9,0,False,False
WBC,8358,WBC_08358,10,5,5,0,False,False
WBC,8359,WBC_08359,10,8,8,0,False,False
WBC,8360,WBC_08360,10,6,6,0,False,False
WBC,8361,WBC_08361,10,7,7,0,False,False
WBC,8362,WBC_08362,10,9,9,0,False,False
WBC,8363,WBC_08363,10,7,7,0,False,False
WBC,8364,WBC_08364,10,9,9,0,False,False
WBC,8365,WBC_08365,10,8,8,0,False,False
WBC,8366,WBC_08366,10,9,9,0,False,False
WBC,8367,WBC_08367,10,9,9,0,False,False
WBC,8368,WBC_08368,10,9,9,0,False,False
WBC,8369,WBC_08369,10,7,7,0,False,False
WBC,8370,WBC_08370,10,5,5,0,False,False
WBC,8371,WBC_08371,10,9,9,0,False,False
WBC,8372,WBC_08372,10,9,9,0,False,False
WBC,8373,WBC_08373,10,9,9,0,False,False
WBC,8374,WBC_08374,10,9,9,0,False,False
WBC,8375,WBC_08375,10,9,9,0,False,False
WBC,8376,WBC_08376,10,6,6,0,False,False
WBC,8377,WBC_08377,10,9,9,0,False,False
WBC,8378,WBC_08378,10,7,7,0,False,False
WBC,8379,WBC_08379,10,6,6,0,False,False
WBC,8380,WBC_08380,10,9,9,0,False,False
WBC,8381,WBC_08381,10,7,7,0,False,False
WBC,8382,WBC_08382,10,5,5,0,False,False
WBC,8383,WBC_08383,10,7,7,0,False,False
WBC,8384,WBC_08384,10,9,9,0,False,False
WBC,8385,WBC_08385,10,9,9,0,False,False
WBC,8386,WBC_08386,10,9,9,0,False,False
WBC,8387,WBC_08387,10,8,8,0,False,False
WBC,8388,WBC_08388,10,0,0,0,False,False
WBC,8389,WBC_08389,10,7,7,0,False,False
WBC,8390,WBC_08390,10,7,7,0,False,False
WBC,8391,WBC_08391,10,6,6,0,False,False
WBC,8392,WBC_08392,10,6,6,0,False,False
WBC,8393,WBC_08393,10,8,8,0,False,False
WBC,8394,WBC_08394,10,7,7,0,False,False
WBC,8395,WBC_08395,10,9,9,0,False,False
WBC,8396,WBC_08396,10,8,8,0,False,False
WBC,8397,WBC_08397,10,9,9,0,False,False
WBC,8398,WBC_08398,10,9,9,0,False,False
WBC,8399,WBC_08399,10,7,7,0,False,False
WBC,8400,WBC_08400,10,9,9,0,False,False
WBC,8401,WBC_08401,10,9,9,0,False,False
WBC,8402,WBC_08402,10,9,9,0,False,False
WBC,8403,WBC_08403,10,9,9,0,False,False
WBC,8404,WBC_08404,10,7,7,0,False,False
WBC,8405,WBC_08405,10,9,9,0,False,False
WBC,8406,WBC_08406,10,9,9,0,False,False
WBC,8407,WBC_08407,10,9,9,0,False,False
WBC,8408,WBC_08408,10,9,9,0,False,False
WBC,8409,WBC_08409,10,7,7,0,False,False
WBC,8410,WBC_08410,10,8,8,0,False,False
WBC,8411,WBC_08411,10,9,9,0,False,False
WBC,8412,WBC_08412,10,9,9,0,False,False
WBC,8413,WBC_08413,10,9,9,0,False,False
WBC,8414,WBC_08414,10,9,9,0,False,False
WBC,8415,WBC_08415,10,9,9,0,False,False
WBC,8416,WBC_08416,10,9,9,0,False,False
WBC,8417,WBC_08417,10,9,9,0,False,False
WBC,8418,WBC_08418,10,8,8,0,False,False
WBC,8419,WBC_08419,10,9,9,0,False,False
WBC,8420,WBC_08420,10,8,8,0,False,False
WBC,8421,WBC_08421,10,9,9,0,False,False
WBC,8422,WBC_08422,10,9,9,0,False,False
WBC,8423,WBC_08423,10,0,0,0,False,False
WBC,8424,WBC_08424,10,0,0,0,False,False
WBC,8425,WBC_08425,10,0,0,0,False,False
WBC,8426,WBC_08426,10,7,7,0,False,False
WBC,8427,WBC_08427,10,7,7,0,False,False
WBC,8428,WBC_08428,10,8,8,0,False,False
WBC,8429,WBC_08429,10,8,8,0,False,False
WBC,8430,WBC_08430,10,8,8,0,False,False
WBC,8431,WBC_08431,10,6,6,0,False,False
WBC,8432,WBC_08432,10,6,6,0,False,False
WBC,8433,WBC_08433,10,7,7,0,False,False
WBC,8434,WBC_08434,10,8,8,0,False,False
WBC,8435,WBC_08435,10,6,6,0,False,False
WBC,8436,WBC_08436,10,8,8,0,False,False
WBC,8437,WBC_08437,10,7,7,0,False,False
WBC,8438,WBC_08438,10,1,1,0,False,False
WBC,8439,WBC_08439,10,0,0,0,False,False
WBC,8440,WBC_08440,10,8,8,0,False,False
WBC,8441,WBC_08441,10,9,9,0,False,False
WBC,8442,WBC_08442,10,8,8,0,False,False
WBC,8443,WBC_08443,10,6,6,0,False,False
WBC,8444,WBC_08444,10,7,7,0,False,False
WBC,8445,WBC_08445,10,7,7,0,False,False
WBC,8446,WBC_08446,10,7,7,0,False,False
WBC,8447,WBC_08447,10,7,7,0,False,False
WBC,8448,WBC_08448,10,9,9,0,False,False
WBC,8449,WBC_08449,10,9,9,0,False,False
WBC,8450,WBC_08450,10,9,9,0,False,False
WBC,8451,WBC_08451,10,9,9,0,False,False
WBC,8452,WBC_08452,10,8,8,0,False,False
WBC,8453,WBC_08453,10,7,7,0,False,False
WBC,8454,WBC_08454,10,9,9,0,False,False
WBC,8455,WBC_08455,10,9,9,0,False,False
WBC,8456,WBC_08456,10,9,9,0,False,False
WBC,8457,WBC_08457,10,9,9,0,False,False
WBC,8458,WBC_08458,10,8,8,0,False,False
WBC,8459,WBC_08459,10,7,7,0,False,False
WBC,8460,WBC_08460,10,6,6,0,False,False
WBC,8461,WBC_08461,10,9,9,0,False,False
WBC,8462,WBC_08462,10,9,9,0,False,False
WBC,8463,WBC_08463,10,9,9,0,False,False
WBC,8464,WBC_08464,10,8,8,0,False,False
WBC,8465,WBC_08465,10,9,9,0,False,False
WBC,8466,WBC_08466,10,9,9,0,False,False
WBC,8467,WBC_08467,10,8,8,0,False,False
WBC,8468,WBC_08468,10,9,9,0,False,False
WBC,8469,WBC_08469,10,9,9,0,False,False
WBC,8470,WBC_08470,10,9,9,0,False,False
WBC,8471,WBC_08471,10,9,9,0,False,False
WBC,8472,WBC_08472,10,9,9,0,False,False
WBC,8473,WBC_08473,10,9,9,0,False,False
WBC,8474,WBC_08474,10,9,9,0,False,False
WBC,8475,WBC_08475,10,9,9,0,False,False
WBC,8476,WBC_08476,10,0,0,0,False,False
WBC,8477,WBC_08477,10,0,0,0,False,False
WBC,8478,WBC_08478,10,9,9,0,False,False
WBC,8479,WBC_08479,10,6,6,0,False,False
WBC,8480,WBC_08480,10,9,9,0,False,False
WBC,8481,WBC_08481,10,9,9,0,False,False
WBC,8482,WBC_08482,10,7,7,0,False,False
WBC,8483,WBC_08483,10,0,0,0,False,False
WBC,8484,WBC_08484,10,9,9,0,False,False
WBC,8485,WBC_08485,10,7,7,0,False,False
WBC,8486,WBC_08486,10,7,7,0,False,False
WBC,8487,WBC_08487,10,8,8,0,False,False
WBC,8488,WBC_08488,10,9,9,0,False,False
WBC,8489,WBC_08489,10,8,8,0,False,False
WBC,8490,WBC_08490,10,8,8,0,False,False
WBC,8491,WBC_08491,10,8,8,0,False,False
WBC,8492,WBC_08492,10,8,8,0,False,False
WBC,8493,WBC_08493,10,7,7,0,False,False
WBC,8494,WBC_08494,10,8,8,0,False,False
WBC,8495,WBC_08495,10,8,8,0,False,False
WBC,8496,WBC_08496,10,7,7,0,False,False
WBC,8497,WBC_08497,10,5,5,0,False,False
WBC,8498,WBC_08498,10,7,7,0,False,False
WBC,8499,WBC_08499,10,6,6,0,False,False
WBC,8500,WBC_08500,10,6,6,0,False,False
WBC,8501,WBC_08501,10,7,7,0,False,False
WBC,8502,WBC_08502,10,9,9,0,False,False
WBC,8503,WBC_08503,10,7,7,0,False,False
WBC,8504,WBC_08504,10,6,6,0,False,False
WBC,8505,WBC_08505,10,6,6,0,False,False
WBC,8506,WBC_08506,10,8,8,0,False,False
WBC,8507,WBC_08507,10,5,5,0,False,False
WBC,8508,WBC_08508,10,7,7,0,False,False
WBC,8509,WBC_08509,10,5,5,0,False,False
WBC,8510,WBC_08510,10,6,6,0,False,False
WBC,8511,WBC_08511,10,6,6,0,False,False
WBC,8512,WBC_08512,10,7,7,0,False,False
WBC,8513,WBC_08513,10,6,6,0,False,False
WBC,8514,WBC_08514,10,7,7,0,False,False
WBC,8515,WBC_08515,10,7,7,0,False,False
WBC,8516,WBC_08516,10,6,6,0,False,False
WBC,8517,WBC_08517,10,6,6,0,False,False
WBC,8518,WBC_08518,10,6,6,0,False,False
WBC,8519,WBC_08519,10,9,9,0,False,False
WBC,8520,WBC_08520,10,9,9,0,False,False
WBC,8521,WBC_08521,10,6,6,0,False,False
WBC,8522,WBC_08522,10,6,6,0,False,False
WBC,8523,WBC_08523,10,6,6,0,False,False
WBC,8524,WBC_08524,10,7,7,0,False,False
WBC,8525,WBC_08525,10,6,6,0,False,False
WBC,8526,WBC_08526,10,8,8,0,False,False
WBC,8527,WBC_08527,10,9,9,0,False,False
WBC,8528,WBC_08528,10,7,7,0,False,False
WBC,8529,WBC_08529,10,6,6,0,False,False
WBC,8530,WBC_08530,10,6,6,0,False,False
WBC,8531,WBC_08531,10,7,7,0,False,False
WBC,8532,WBC_08532,10,7,7,0,False,False
WBC,8533,WBC_08533,10,8,8,0,False,False
WBC,8534,WBC_08534,10,7,7,0,False,False
WBC,8535,WBC_08535,10,9,9,0,False,False
WBC,8536,WBC_08536,10,9,9,0,False,False
WBC,8537,WBC_08537,10,9,9,0,False,False
WBC,8538,WBC_08538,10,7,7,0,False,False
WBC,8539,WBC_08539,10,7,7,0,False,False
WBC,8540,WBC_08540,10,7,7,0,False,False
WBC,8541,WBC_08541,10,8,8,0,False,False
WBC,8542,WBC_08542,10,7,7,0,False,False
WBC,8543,WBC_08543,10,6,6,0,False,False
WBC,8544,WBC_08544,10,6,6,0,False,False
WBC,8545,WBC_08545,10,6,6,0,False,False
WBC,8546,WBC_08546,10,7,7,0,False,False
WBC,8547,WBC_08547,10,6,6,0,False,False
WBC,8548,WBC_08548,10,7,7,0,False,False
WBC,8549,WBC_08549,10,7,7,0,False,False
WBC,8550,WBC_08550,10,8,8,0,False,False
WBC,8551,WBC_08551,10,7,7,0,False,False
WBC,8552,WBC_08552,10,6,6,0,False,False
WBC,8553,WBC_08553,10,6,6,0,False,False
WBC,8554,WBC_08554,10,7,7,0,False,False
WBC,8555,WBC_08555,10,7,7,0,False,False
WBC,8556,WBC_08556,10,6,6,0,False,False
WBC,8557,WBC_08557,10,6,6,0,False,False
WBC,8558,WBC_08558,10,6,6,0,False,False
WBC,8559,WBC_08559,10,7,7,0,False,False
WBC,8560,WBC_08560,10,7,7,0,False,False
WBC,8561,WBC_08561,10,7,7,0,False,False
WBC,8562,WBC_08562,10,9,9,0,False,False
WBC,8563,WBC_08563,10,9,9,0,False,False
WBC,8564,WBC_08564,10,8,8,0,False,False
WBC,8565,WBC_08565,10,7,7,0,False,False
WBC,8566,WBC_08566,10,7,7,0,False,False
WBC,8567,WBC_08567,10,7,7,0,False,False
WBC,8568,WBC_08568,10,8,8,0,False,False
WBC,8569,WBC_08569,10,8,8,0,False,False
WBC,8570,WBC_08570,10,7,7,0,False,False
WBC,8571,WBC_08571,10,9,9,0,False,False
WBC,8572,WBC_08572,10,8,8,0,False,False
WBC,8573,WBC_08573,10,8,8,0,False,False
WBC,8574,WBC_08574,10,8,8,0,False,False
WBC,8575,WBC_08575,10,7,7,0,False,False
WBC,8576,WBC_08576,10,8,8,0,False,False
WBC,8577,WBC_08577,10,7,7,0,False,False
WBC,8578,WBC_08578,10,6,6,0,False,False
WBC,8579,WBC_08579,10,8,8,0,False,False
WBC,8580,WBC_08580,10,6,6,0,False,False
WBC,8581,WBC_08581,10,7,7,0,False,False
WBC,8582,WBC_08582,10,5,5,0,False,False
WBC,8583,WBC_08583,10,6,6,0,False,False
WBC,8584,WBC_08584,10,6,6,0,False,False
WBC,8585,WBC_08585,10,6,6,0,False,False
WBC,8586,WBC_08586,10,7,7,0,False,False
WBC,8587,WBC_08587,10,7,7,0,False,False
WBC,8588,WBC_08588,10,6,6,0,False,False
WBC,8589,WBC_08589,10,7,7,0,False,False
WBC,8590,WBC_08590,10,9,9,0,False,False
WBC,8591,WBC_08591,10,9,9,0,False,False
WBC,8592,WBC_08592,10,8,8,0,False,False
WBC,8593,WBC_08593,10,6,6,0,False,False
WBC,8594,WBC_08594,10,5,5,0,False,False
WBC,8595,WBC_08595,10,6,6,0,False,False
WBC,8596,WBC_08596,10,8,8,0,False,False
WBC,8597,WBC_08597,10,6,6,0,False,False
WBC,8598,WBC_08598,10,7,7,0,False,False
WBC,8599,WBC_08599,10,5,5,0,False,False
WBC,8600,WBC_08600,10,0,0,0,False,False
WBC,8601,WBC_08601,10,6,6,0,False,False
WBC,8602,WBC_08602,10,6,6,0,False,False
WBC,8603,WBC_08603,10,6,6,0,False,False
WBC,8604,WBC_08604,10,8,8,0,False,False
WBC,8605,WBC_08605,10,7,7,0,False,False
WBC,8606,WBC_08606,10,6,6,0,False,False
WBC,8607,WBC_08607,10,6,6,0,False,False
WBC,8608,WBC_08608,10,7,7,0,False,False
WBC,8609,WBC_08609,10,7,7,0,False,False
WBC,8610,WBC_08610,10,6,6,0,False,False
WBC,8611,WBC_08611,10,7,7,0,False,False
WBC,8612,WBC_08612,10,8,8,0,False,False
WBC,8613,WBC_08613,10,7,7,0,False,False
WBC,8614,WBC_08614,10,8,8,0,False,False
WBC,8615,WBC_08615,10,9,9,0,False,False
WBC,8616,WBC_08616,10,6,6,0,False,False
WBC,8617,WBC_08617,10,6,6,0,False,False
WBC,8618,WBC_08618,10,8,8,0,False,False
WBC,8619,WBC_08619,10,6,6,0,False,False
WBC,8620,WBC_08620,10,9,9,0,False,False
WBC,8621,WBC_08621,10,6,6,0,False,False
WBC,8622,WBC_08622,10,6,6,0,False,False
WBC,8623,WBC_08623,10,7,7,0,False,False
WBC,8624,WBC_08624,10,7,7,0,False,False
WBC,8625,WBC_08625,10,7,7,0,False,False
WBC,8626,WBC_08626,10,7,7,0,False,False
WBC,8627,WBC_08627,10,7,7,0,False,False
WBC,8628,WBC_08628,10,9,9,0,False,False
WBC,8629,WBC_08629,10,9,9,0,False,False
WBC,8630,WBC_08630,10,9,9,0,False,False
WBC,8631,WBC_08631,10,6,6,0,False,False
WBC,8632,WBC_08632,10,9,9,0,False,False
WBC,8633,WBC_08633,10,7,7,0,False,False
WBC,8634,WBC_08634,10,7,7,0,False,False
WBC,8635,WBC_08635,10,8,8,0,False,False
WBC,8636,WBC_08636,10,8,8,0,False,False
WBC,8637,WBC_08637,10,1,1,0,False,False
WBC,8638,WBC_08638,10,7,7,0,False,False
WBC,8639,WBC_08639,10,7,7,0,False,False
WBC,8640,WBC_08640,10,8,8,0,False,False
WBC,8641,WBC_08641,10,7,7,0,False,False
WBC,8642,WBC_08642,10,7,7,0,False,False
WBC,8643,WBC_08643,10,5,5,0,False,False
WBC,8644,WBC_08644,10,7,7,0,False,False
WBC,8645,WBC_08645,10,9,9,0,False,False
WBC,8646,WBC_08646,10,7,7,0,False,False
WBC,8647,WBC_08647,10,6,6,0,False,False
WBC,8648,WBC_08648,10,6,6,0,False,False
WBC,8649,WBC_08649,10,7,7,0,False,False
WBC,8650,WBC_08650,10,9,9,0,False,False
WBC,8651,WBC_08651,10,9,9,0,False,False
WBC,8652,WBC_08652,10,9,9,0,False,False
WBC,8653,WBC_08653,10,8,8,0,False,False
WBC,8654,WBC_08654,10,7,7,0,False,False
WBC,8655,WBC_08655,10,9,9,0,False,False
WBC,8656,WBC_08656,10,8,8,0,False,False
WBC,8657,WBC_08657,10,9,9,0,False,False
WBC,8658,WBC_08658,10,6,6,0,False,False
WBC,8659,WBC_08659,10,9,9,0,False,False
WBC,8660,WBC_08660,10,7,7,0,False,False
WBC,8661,WBC_08661,10,8,8,0,False,False
WBC,8662,WBC_08662,10,7,7,0,False,False
WBC,8663,WBC_08663,10,6,6,0,False,False
WBC,8664,WBC_08664,10,9,9,0,False,False
WBC,8665,WBC_08665,10,9,9,0,False,False
WBC,8666,WBC_08666,10,7,7,0,False,False
WBC,8667,WBC_08667,10,8,8,0,False,False
WBC,8668,WBC_08668,10,7,7,0,False,False
WBC,8669,WBC_08669,10,6,6,0,False,False
WBC,8670,WBC_08670,10,9,9,0,False,False
WBC,8671,WBC_08671,10,8,8,0,False,False
WBC,8672,WBC_08672,10,7,7,0,False,False
WBC,8673,WBC_08673,10,2,2,0,False,False
WBC,8674,WBC_08674,10,9,9,0,False,False
WBC,8675,WBC_08675,10,8,8,0,False,False
WBC,8676,WBC_08676,10,7,7,0,False,False
WBC,8677,WBC_08677,10,9,9,0,False,False
WBC,8678,WBC_08678,10,9,9,0,False,False
WBC,8679,WBC_08679,10,9,9,0,False,False
WBC,8680,WBC_08680,10,9,9,0,False,False
WBC,8681,WBC_08681,10,8,8,0,False,False
WBC,8682,WBC_08682,10,6,6,0,False,False
WBC,8683,WBC_08683,10,8,8,0,False,False
WBC,8684,WBC_08684,10,9,9,0,False,False
WBC,8685,WBC_08685,10,7,7,0,False,False
WBC,8686,WBC_08686,10,7,7,0,False,False
WBC,8687,WBC_08687,10,7,7,0,False,False
WBC,8688,WBC_08688,10,9,9,0,False,False
WBC,8689,WBC_08689,10,9,9,0,False,False
WBC,8690,WBC_08690,10,0,0,0,False,False
WBC,8691,WBC_08691,10,1,1,0,False,False
WBC,8692,WBC_08692,10,8,8,0,False,False
WBC,8693,WBC_08693,10,8,8,0,False,False
WBC,8694,WBC_08694,10,6,6,0,False,False
WBC,8695,WBC_08695,10,5,5,0,False,False
WBC,8696,WBC_08696,10,6,6,0,False,False
WBC,8697,WBC_08697,10,6,6,0,False,False
WBC,8698,WBC_08698,10,7,7,0,False,False
WBC,8699,WBC_08699,10,7,7,0,False,False
WBC,8700,WBC_08700,10,6,6,0,False,False
WBC,8701,WBC_08701,10,0,0,0,False,False
WBC,8702,WBC_08702,10,6,6,0,False,False
WBC,8703,WBC_08703,10,8,8,0,False,False
WBC,8704,WBC_08704,10,0,0,0,False,False
WBC,8705,WBC_08705,10,6,6,0,False,False
WBC,8706,WBC_08706,10,9,9,0,False,False
WBC,8707,WBC_08707,10,8,8,0,False,False
WBC,8708,WBC_08708,10,7,7,0,False,False
WBC,8709,WBC_08709,10,8,8,0,False,False
WBC,8710,WBC_08710,10,7,7,0,False,False
WBC,8711,WBC_08711,10,9,9,0,False,False
WBC,8712,WBC_08712,10,6,6,0,False,False
WBC,8713,WBC_08713,10,7,7,0,False,False
WBC,8714,WBC_08714,10,7,7,0,False,False
WBC,8715,WBC_08715,10,1,1,0,False,False
WBC,8716,WBC_08716,10,6,6,0,False,False
WBC,8717,WBC_08717,10,5,5,0,False,False
WBC,8718,WBC_08718,10,8,8,0,False,False
WBC,8719,WBC_08719,10,7,7,0,False,False
WBC,8720,WBC_08720,10,6,6,0,False,False
WBC,8721,WBC_08721,10,7,7,0,False,False
WBC,8722,WBC_08722,10,7,7,0,False,False
WBC,8723,WBC_08723,10,8,8,0,False,False
WBC,8724,WBC_08724,10,8,8,0,False,False
WBC,8725,WBC_08725,10,8,8,0,False,False
WBC,8726,WBC_08726,10,6,6,0,False,False
WBC,8727,WBC_08727,10,0,0,0,False,False
WBC,8728,WBC_08728,10,9,9,0,False,False
WBC,8729,WBC_08729,10,0,0,0,False,False
WBC,8730,WBC_08730,10,0,0,0,False,False
WBC,8731,WBC_08731,10,7,7,0,False,False
WBC,8732,WBC_08732,10,6,6,0,False,False
WBC,8733,WBC_08733,10,7,7,0,False,False
WBC,8734,WBC_08734,10,8,8,0,False,False
WBC,8735,WBC_08735,10,9,9,0,False,False
WBC,8736,WBC_08736,10,7,7,0,False,False
WBC,8737,WBC_08737,10,9,9,0,False,False
WBC,8738,WBC_08738,10,8,8,0,False,False
WBC,8739,WBC_08739,10,9,9,0,False,False
WBC,8740,WBC_08740,10,8,8,0,False,False
WBC,8741,WBC_08741,10,6,6,0,False,False
WBC,8742,WBC_08742,10,6,6,0,False,False
WBC,8743,WBC_08743,10,2,2,0,False,False
WBC,8744,WBC_08744,10,9,9,0,False,False
WBC,8745,WBC_08745,10,7,7,0,False,False
WBC,8746,WBC_08746,10,7,7,0,False,False
WBC,8747,WBC_08747,10,7,7,0,False,False
WBC,8748,WBC_08748,10,9,9,0,False,False
WBC,8749,WBC_08749,10,8,8,0,False,False
WBC,8750,WBC_08750,10,9,9,0,False,False
WBC,8751,WBC_08751,10,9,9,0,False,False
WBC,8752,WBC_08752,10,8,8,0,False,False
WBC,8753,WBC_08753,10,6,6,0,False,False
WBC,8754,WBC_08754,10,9,9,0,False,False
WBC,8755,WBC_08755,10,8,8,0,False,False
WBC,8756,WBC_08756,10,9,9,0,False,False
WBC,8757,WBC_08757,10,8,8,0,False,False
WBC,8758,WBC_08758,10,8,8,0,False,False
WBC,8759,WBC_08759,10,7,7,0,False,False
WBC,8760,WBC_08760,10,5,5,0,False,False
WBC,8761,WBC_08761,10,0,0,0,False,False
WBC,8762,WBC_08762,10,9,9,0,False,False
WBC,8763,WBC_08763,10,9,9,0,False,False
WBC,8764,WBC_08764,10,8,8,0,False,False
WBC,8765,WBC_08765,10,7,7,0,False,False
WBC,8766,WBC_08766,10,7,7,0,False,False
WBC,8767,WBC_08767,10,7,7,0,False,False
WBC,8768,WBC_08768,10,6,6,0,False,False
WBC,8769,WBC_08769,10,9,9,0,False,False
WBC,8770,WBC_08770,10,9,9,0,False,False
WBC,8771,WBC_08771,10,7,7,0,False,False
WBC,8772,WBC_08772,10,6,6,0,False,False
WBC,8773,WBC_08773,10,7,7,0,False,False
WBC,8774,WBC_08774,10,9,9,0,False,False
WBC,8775,WBC_08775,10,6,6,0,False,False
WBC,8776,WBC_08776,10,8,8,0,False,False
WBC,8777,WBC_08777,10,9,9,0,False,False
WBC,8778,WBC_08778,10,7,7,0,False,False
WBC,8779,WBC_08779,10,6,6,0,False,False
WBC,8780,WBC_08780,10,7,7,0,False,False
WBC,8781,WBC_08781,10,6,6,0,False,False
WBC,8782,WBC_08782,10,7,7,0,False,False
WBC,8783,WBC_08783,10,8,8,0,False,False
WBC,8784,WBC_08784,10,7,7,0,False,False
WBC,8785,WBC_08785,10,1,1,0,False,False
WBC,8786,WBC_08786,10,7,7,0,False,False
WBC,8787,WBC_08787,10,8,8,0,False,False
WBC,8788,WBC_08788,10,5,5,0,False,False
WBC,8789,WBC_08789,10,7,7,0,False,False
WBC,8790,WBC_08790,10,6,6,0,False,False
WBC,8791,WBC_08791,10,6,6,0,False,False
WBC,8792,WBC_08792,10,2,2,0,False,False
WBC,8793,WBC_08793,10,7,7,0,False,False
WBC,8794,WBC_08794,10,7,7,0,False,False
WBC,8795,WBC_08795,10,2,2,0,False,False
WBC,8796,WBC_08796,10,6,6,0,False,False
WBC,8797,WBC_08797,10,8,8,0,False,False
WBC,8798,WBC_08798,10,7,7,0,False,False
WBC,8799,WBC_08799,10,5,5,0,False,False
WBC,8800,WBC_08800,10,6,6,0,False,False
WBC,8801,WBC_08801,10,7,7,0,False,False
WBC,8802,WBC_08802,10,7,7,0,False,False
WBC,8803,WBC_08803,10,8,8,0,False,False
WBC,8804,WBC_08804,10,7,7,0,False,False
WBC,8805,WBC_08805,10,8,8,0,False,False
WBC,8806,WBC_08806,10,9,9,0,False,False
WBC,8807,WBC_08807,10,9,9,0,False,False
WBC,8808,WBC_08808,10,6,6,0,False,False
WBC,8809,WBC_08809,10,7,7,0,False,False
WBC,8810,WBC_08810,10,9,9,0,False,False
WBC,8811,WBC_08811,10,8,8,0,False,False
WBC,8812,WBC_08812,10,7,7,0,False,False
WBC,8813,WBC_08813,10,0,0,0,False,False
WBC,8814,WBC_08814,10,7,7,0,False,False
WBC,8815,WBC_08815,10,8,8,0,False,False
WBC,8816,WBC_08816,10,9,9,0,False,False
WBC,8817,WBC_08817,10,8,8,0,False,False
WBC,8818,WBC_08818,10,9,9,0,False,False
WBC,8819,WBC_08819,10,8,8,0,False,False
WBC,8820,WBC_08820,10,8,8,0,False,False
WBC,8821,WBC_08821,10,9,9,0,False,False
WBC,8822,WBC_08822,10,6,6,0,False,False
WBC,8823,WBC_08823,10,6,6,0,False,False
WBC,8824,WBC_08824,10,5,5,0,False,False
WBC,8825,WBC_08825,10,2,2,0,False,False
WBC,8826,WBC_08826,10,9,9,0,False,False
WBC,8827,WBC_08827,10,6,6,0,False,False
WBC,8828,WBC_08828,10,6,6,0,False,False
WBC,8829,WBC_08829,10,7,7,0,False,False
WBC,8830,WBC_08830,10,6,6,0,False,False
WBC,8831,WBC_08831,10,9,9,0,False,False
WBC,8832,WBC_08832,10,9,9,0,False,False
WBC,8833,WBC_08833,10,9,9,0,False,False
WBC,8834,WBC_08834,10,6,6,0,False,False
WBC,8835,WBC_08835,10,9,9,0,False,False
WBC,8836,WBC_08836,10,1,1,0,False,False
WBC,8837,WBC_08837,10,0,0,0,False,False
WBC,8838,WBC_08838,10,7,7,0,False,False
WBC,8839,WBC_08839,10,5,5,0,False,False
WBC,8840,WBC_08840,10,1,1,0,False,False
WBC,8841,WBC_08841,10,9,9,0,False,False
WBC,8842,WBC_08842,10,6,6,0,False,False
WBC,8843,WBC_08843,10,5,5,0,False,False
WBC,8844,WBC_08844,10,9,9,0,False,False
WBC,8845,WBC_08845,10,5,5,0,False,False
WBC,8846,WBC_08846,10,9,9,0,False,False
WBC,8847,WBC_08847,10,6,6,0,False,False
WBC,8848,WBC_08848,10,5,5,0,False,False
WBC,8849,WBC_08849,10,9,9,0,False,False
WBC,8850,WBC_08850,10,6,6,0,False,False
WBC,8851,WBC_08851,10,7,7,0,False,False
WBC,8852,WBC_08852,10,6,6,0,False,False
WBC,8853,WBC_08853,10,5,5,0,False,False
WBC,8854,WBC_08854,10,5,5,0,False,False
WBC,8855,WBC_08855,10,6,6,0,False,False
WBC,8856,WBC_08856,10,6,6,0,False,False
WBC,8857,WBC_08857,10,5,5,0,False,False
WBC,8858,WBC_08858,10,6,6,0,False,False
WBC,8859,WBC_08859,10,5,5,0,False,False
WBC,8860,WBC_08860,10,9,9,0,False,False
WBC,8861,WBC_08861,10,5,5,0,False,False
WBC,8862,WBC_08862,10,4,4,0,False,False
WBC,8863,WBC_08863,10,7,7,0,False,False
WBC,8864,WBC_08864,10,5,5,0,False,False
WBC,8865,WBC_08865,10,4,4,0,False,False
WBC,8866,WBC_08866,10,6,6,0,False,False
WBC,8867,WBC_08867,10,5,5,0,False,False
WBC,8868,WBC_08868,10,5,5,0,False,False
WBC,8869,WBC_08869,10,7,7,0,False,False
WBC,8870,WBC_08870,10,7,7,0,False,False
