domain,resolution,operator,height,width,megapixels,kernel_n_measurements,kernel_median_ms,kernel_mean_ms,kernel_sd_ms,kernel_iqr_ms,kernel_p5_ms,kernel_p95_ms,kernel_bootstrap_mean_ci_low_ms,kernel_bootstrap_mean_ci_high_ms,preprocessing_n_measurements,preprocessing_median_ms,preprocessing_mean_ms,preprocessing_sd_ms,preprocessing_iqr_ms,preprocessing_p5_ms,preprocessing_p95_ms,preprocessing_bootstrap_mean_ci_low_ms,preprocessing_bootstrap_mean_ci_high_ms,combined_n_measurements,combined_median_ms,combined_mean_ms,combined_sd_ms,combined_iqr_ms,combined_p5_ms,combined_p95_ms,combined_bootstrap_mean_ci_low_ms,combined_bootstrap_mean_ci_high_ms,io_mean_ms,kernel_megapixels_per_second
WBC,128,Variance of Laplacian,128,128,0.016384000000000003,21,0.039632,0.04171395238095238,0.00608897242132193,0.0022879999999999984,0.038575,0.058495,0.03962447380952381,0.044455888095238094,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.189427,0.20653619047619046,0.053353304954444056,0.031668,0.182353,0.225448,0.1906619880952381,0.2314846988095238,7.448814666666666,413.40331045619706
WBC,128,Sum Modified Laplacian,128,128,0.016384000000000003,21,0.058489,0.06073147619047619,0.006784897306658719,0.0017240000000000033,0.056656,0.075391,0.05817170357142857,0.06403204166666666,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.190079,0.19432876190476192,0.012135000576451413,0.01661299999999999,0.182975,0.218337,0.18966242976190475,0.1998819583333333,7.448814666666666,280.12104840226374
WBC,128,Normalized Variance,128,128,0.016384000000000003,21,0.034948,0.03873928571428572,0.010305575059854046,0.0022119999999999987,0.033962,0.058173,0.03525738809523809,0.04355384166666666,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.162867,0.19133009523809527,0.08290032237446653,0.02612700000000001,0.153786,0.305165,0.164026575,0.23086727023809522,7.448814666666666,468.8108046240129
WBC,128,Energy of Gradient,128,128,0.016384000000000003,21,0.041188,0.04370590476190476,0.008755236649598697,0.0014209999999999987,0.040476,0.048818,0.04128799166666667,0.04784380833333332,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.178753,0.1832255714285714,0.015680131200252845,0.017100999999999977,0.170459,0.205716,0.1772563345238095,0.1900472857142857,7.448814666666666,397.78576284354676
WBC,128,Histogram Entropy,128,128,0.016384000000000003,21,0.083144,0.08922742857142857,0.01134701246395468,0.017890000000000003,0.079627,0.107244,0.08474684642857142,0.0943084464285714,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.208751,0.2141874761904762,0.017657270266434297,0.012696999999999986,0.201328,0.240782,0.20776894880952385,0.22208217142857148,7.448814666666666,197.05571057442512
WBC,128,GLCM Contrast,128,128,0.016384000000000003,21,3.936987,3.976306904761905,0.0969025769538173,0.06431899999999979,3.902741,4.122854,3.940586028571429,4.021067482142857,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,4.093206,4.1334963333333326,0.11577619996844482,0.08488000000000007,4.050716,4.280585,4.0931672190476185,4.188992186904763,7.448814666666666,4.16155806458086
WBC,128,Variance of Gradient,128,128,0.016384000000000003,21,0.058328,0.06197328571428572,0.011796057761569573,0.0020769999999999955,0.056358,0.08271,0.05816919285714286,0.06774360714285714,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.196335,0.22871300000000003,0.1270222009469211,0.026856999999999992,0.187585,0.243208,0.1965705214285714,0.28690714761904756,7.448814666666666,280.89425318886305
WBC,128,Fourier Transform Sharpness Index,128,128,0.016384000000000003,21,0.217246,0.22081871428571428,0.013121076122570347,0.016886999999999985,0.206839,0.245441,0.21558606547619047,0.22673832023809518,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.367006,0.3750306666666667,0.04202020549608644,0.05593999999999999,0.336056,0.464196,0.3588445571428572,0.39348606904761907,7.448814666666666,75.41680859486482
WBC,128,Fourier High Frequency Energy Ratio,128,128,0.016384000000000003,21,0.260559,0.2688319047619048,0.025261980181499548,0.026486999999999983,0.245545,0.294805,0.25983203214285716,0.28002380595238086,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.408228,0.4434974761904762,0.15829250116275853,0.037644999999999984,0.378559,0.502942,0.3994605273809524,0.519516305952381,7.448814666666666,62.880192202150006
WBC,128,Roberts Focus Measure,128,128,0.016384000000000003,21,0.038354,0.039787952380952375,0.004752738352530997,0.0009610000000000035,0.037677,0.044979,0.03832406904761905,0.042223230952380945,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.158408,0.166526,0.01935159994677443,0.011431999999999998,0.154582,0.203249,0.15963584404761905,0.174920125,7.448814666666666,427.1783907806227
WBC,128,Wavelet W1,128,128,0.016384000000000003,21,0.132949,0.13465419047619048,0.006723279643292011,0.007544999999999996,0.127824,0.14825,0.13192929761904765,0.13770576547619048,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.269773,0.26836,0.013279848801850121,0.01809700000000003,0.252861,0.290565,0.26286929166666667,0.2741275357142857,7.448814666666666,123.23522553761217
WBC,128,Wavelet W2,128,128,0.016384000000000003,21,0.185484,0.1915812380952381,0.013326162556808175,0.01619000000000001,0.17905,0.219803,0.18635232857142858,0.19741288214285715,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.317983,0.3305179047619048,0.044126087127576534,0.01732900000000004,0.303943,0.365056,0.31682328214285715,0.35104335000000003,7.448814666666666,88.33106898708246
WBC,128,Wavelet W3,128,128,0.016384000000000003,21,0.211125,0.2164139523809524,0.017649973701046102,0.018201999999999996,0.199893,0.25333,0.20961592857142858,0.2243835595238095,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.353349,0.3685142380952381,0.06043001880432006,0.03381400000000001,0.326378,0.413606,0.3485954809523809,0.39561874404761904,7.448814666666666,77.603315571344
WBC,128,Wavelet Detail Energy (db1),128,128,0.016384000000000003,21,0.136191,0.1396906190476191,0.010519013881900671,0.010835999999999985,0.129877,0.159618,0.13556048571428572,0.14433038095238096,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.273727,0.28479057142857145,0.033437703393880726,0.026770000000000016,0.26038,0.331755,0.2730286976190476,0.30008777738095244,7.448814666666666,120.301635203501
WBC,128,Curvelet Transform Sharpness Index,128,128,0.016384000000000003,21,0.140972,0.14630714285714283,0.014583483844012427,0.014120999999999995,0.13495,0.173021,0.1409827238095238,0.15258605119047616,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.301636,0.3136744285714286,0.06854277747623846,0.029505000000000003,0.274511,0.341791,0.2934937642857143,0.3450523535714285,7.448814666666666,116.22166103907162
WBC,128,DCT Focus Measure,128,128,0.016384000000000003,21,0.106222,0.10895266666666666,0.014659105727612901,0.017031000000000004,0.090347,0.134592,0.1033550369047619,0.11533484999999999,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.274913,0.2758869047619048,0.03454772026039455,0.03118700000000002,0.228508,0.330702,0.2622610535714286,0.2902975333333334,7.448814666666666,154.24300050836928
WBC,128,Intensity Skewness Index,128,128,0.016384000000000003,21,0.157517,0.1643624761904762,0.020952384949258274,0.01466099999999998,0.1516,0.183855,0.15732090476190477,0.17379177261904755,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.29514,0.3086843809523809,0.04110457898881363,0.024163999999999963,0.276374,0.396397,0.2938708619047619,0.32708858452380946,7.448814666666666,104.01416989912201
WBC,128,Squared Gradient,128,128,0.016384000000000003,21,0.040604,0.04181161904761904,0.004258639541874735,0.0009069999999999981,0.03989,0.043909,0.04060411547619048,0.04386942142857143,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.166248,0.17132400000000003,0.015848433178077888,0.021897,0.158414,0.192706,0.16527639523809523,0.17860705476190475,7.448814666666666,403.5070436410207
WBC,128,Gradient Squared Energy,128,128,0.016384000000000003,21,0.03881,0.04099138095238095,0.006325680362428934,0.0018710000000000046,0.037838,0.046966,0.03899115595238096,0.04387691785714285,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.15778,0.1745496666666667,0.04148005309101392,0.029141,0.154427,0.209901,0.16126457380952383,0.19305355952380948,7.448814666666666,422.1592373099718
WBC,128,Mean Intensity,128,128,0.016384000000000003,21,0.010218,0.010506714285714284,0.0007106243130415074,0.0006379999999999997,0.010013,0.012145,0.01025332261904762,0.01081175357142857,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.132303,0.13732342857142857,0.01577757436227581,0.016306000000000015,0.126006,0.155972,0.13186662738095237,0.14482046428571427,7.448814666666666,1603.4449011548252
WBC,128,Intensity Variance,128,128,0.016384000000000003,21,0.025368,0.027498999999999992,0.0070201679894429875,0.002929000000000001,0.023361,0.037985,0.025057216666666667,0.030758694047619047,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.163566,0.1775384761904762,0.032106320053252826,0.026649000000000006,0.154681,0.234536,0.1655338880952381,0.1915752630952381,7.448814666666666,645.8530432040367
WBC,128,Intensity Range Index,128,128,0.016384000000000003,21,0.012315,0.012720809523809521,0.0010549409281589003,0.0004999999999999987,0.012041,0.01546,0.01233600238095238,0.013228383333333335,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.130857,0.13848633333333332,0.016766519243221988,0.009965000000000002,0.127951,0.170705,0.1322227880952381,0.14618395476190477,7.448814666666666,1330.4100690215187
WBC,128,Maximal Intensity,128,128,0.016384000000000003,21,0.008525,0.008695,0.00048276381388832375,0.0004830000000000008,0.008256,0.00927,0.008514892857142858,0.00891914642857143,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.127597,0.1360804761904762,0.022183732511953547,0.011001999999999998,0.123654,0.156626,0.12856582023809524,0.14669914404761908,7.448814666666666,1921.8768328445753
WBC,128,Laplacian Energy,128,128,0.016384000000000003,21,0.157721,0.165615,0.022746777461873584,0.020536,0.148261,0.189742,0.15768265952380955,0.17548650119047618,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.297355,0.30493571428571425,0.03873713998366795,0.030197999999999947,0.273092,0.346116,0.2913851452380953,0.3227568833333333,7.448814666666666,103.87963555899344
WBC,128,Mean Absolute Laplacian,128,128,0.016384000000000003,21,0.161522,0.16774533333333333,0.018189406305136328,0.01405300000000001,0.15348,0.207423,0.1608387880952381,0.1760381369047619,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.310578,0.32098685714285713,0.024448740712531013,0.027046000000000014,0.296849,0.363208,0.3119603690476191,0.3317308726190476,7.448814666666666,101.43509862433602
WBC,128,Spatial Frequency,128,128,0.016384000000000003,21,0.041986,0.04622928571428571,0.010278306529496272,0.0038849999999999996,0.040306,0.070591,0.042407125,0.05054483452380951,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.184422,0.2319449523809524,0.20629490760328428,0.025397000000000003,0.171002,0.240322,0.18171737023809525,0.32563274285714283,7.448814666666666,390.22531319963804
WBC,128,Modified Tenengrad,128,128,0.016384000000000003,21,0.36817,0.37364642857142855,0.021504146796772535,0.013212000000000002,0.356628,0.402311,0.3661478321428572,0.38369316666666664,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.519942,0.5348888571428573,0.03309941673396333,0.05055799999999999,0.493942,0.581512,0.5208995785714285,0.549302863095238,7.448814666666666,44.5011815194068
WBC,128,Absolute Central Moment 2,128,128,0.016384000000000003,21,0.026498,0.028919428571428568,0.005641163900928856,0.002404,0.025931,0.042458,0.026918419047619047,0.0316246630952381,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.162228,0.1757509523809524,0.04323531912508129,0.015043,0.154821,0.235787,0.16185382380952384,0.19494163333333336,7.448814666666666,618.3108159106349
WBC,128,Absolute Central Moment 4,128,128,0.016384000000000003,21,0.212074,0.22085976190476192,0.031083089128824952,0.011841999999999991,0.201329,0.263885,0.21001936904761903,0.23595872261904757,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.341995,0.3803422857142857,0.09590698807706499,0.03678999999999999,0.320406,0.59498,0.3444872738095238,0.4262240630952381,7.448814666666666,77.25605213274613
WBC,128,Image Power,128,128,0.016384000000000003,21,0.01289,0.013674809523809525,0.0024331225743691506,0.0006720000000000007,0.012655,0.014593,0.01298417023809524,0.014861064285714284,21,0.112158,0.11678166666666666,0.008215889503476376,0.009010000000000004,0.111019,0.134006,0.11366465714285715,0.12041565357142857,21,0.150141,0.16511871428571429,0.04712430250745665,0.01900099999999999,0.140314,0.231077,0.14949540357142857,0.18740722261904763,7.448814666666666,1271.0628394103958
WBC,512,Tenengrad,512,512,0.26214400000000004,21,0.711143,0.7162354285714285,0.053320603576451964,0.04313900000000004,0.658125,0.751666,0.6972516178571427,0.7424785738095238,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.92893,0.9322402857142856,0.0248990831058954,0.022069000000000005,0.897782,0.958335,0.9224604059523812,0.9432153023809523,7.448814666666666,368.6234695412878
WBC,512,Brenner Gradient,512,512,0.26214400000000004,21,0.361507,0.36250799999999994,0.02553155049149973,0.025803999999999994,0.326413,0.395184,0.3519761785714286,0.37340470119047614,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.591096,0.6292106666666667,0.18232117765507475,0.03791,0.551929,0.645638,0.5810656392857143,0.7128744750000001,7.448814666666666,725.1422517406303
WBC,512,Variance of Laplacian,512,512,0.26214400000000004,21,0.313917,0.32710066666666665,0.05190656748652653,0.033113000000000004,0.280176,0.422357,0.3069195452380953,0.3497270071428571,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.446421,0.47685852380952387,0.08206252778986219,0.07729200000000003,0.400322,0.628062,0.4460638833333334,0.5149659404761904,7.448814666666666,835.0742393690053
WBC,512,Sum Modified Laplacian,512,512,0.26214400000000004,21,0.861445,0.8944771904761906,0.1418274042082908,0.19535100000000005,0.745709,1.04164,0.8373188690476191,0.9599184869047619,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,1.118625,1.1441189047619045,0.10955565600456457,0.094808,1.01935,1.267858,1.1039597583333334,1.1921365261904762,7.448814666666666,304.3072976220189
WBC,512,Normalized Variance,512,512,0.26214400000000004,21,0.449032,0.43479147619047626,0.04159136988681552,0.07548699999999997,0.367245,0.484895,0.4174804869047619,0.4516468964285714,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.683901,0.7121961428571428,0.16762136513681233,0.08478699999999995,0.605183,0.826952,0.6591284142857143,0.7945463428571427,7.448814666666666,583.7980366655385
WBC,512,Energy of Gradient,512,512,0.26214400000000004,21,0.709781,0.7203252857142857,0.07685967259437347,0.04618100000000003,0.660787,0.777868,0.694935188095238,0.7560086166666666,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.984461,1.0862574761904762,0.3791471339635339,0.17320999999999998,0.888131,1.270531,0.9728039619047618,1.2697465642857142,7.448814666666666,369.3308217605149
WBC,512,Histogram Entropy,512,512,0.26214400000000004,21,1.683687,1.7510484285714287,0.3542501565603848,0.19227000000000016,1.520273,1.969255,1.639528701190476,1.9190097821428567,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,1.957329,2.021748904761905,0.2878144064071333,0.2591049999999999,1.709265,2.364908,1.9163468833333335,2.1495531023809527,7.448814666666666,155.69639725198334
WBC,512,GLCM Contrast,512,512,0.26214400000000004,21,64.18419,64.39574952380951,0.7373018790156175,1.0786179999999916,63.597359,65.693738,64.0999124440476,64.72239646071428,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,64.402961,64.70257852380952,1.0754137785743967,0.9119639999999976,63.740462,65.855366,64.30969671666668,65.19143808571428,7.448814666666666,4.084245668598451
WBC,512,Variance of Gradient,512,512,0.26214400000000004,21,1.010551,1.0954992857142856,0.19183019418593697,0.13702599999999998,0.955438,1.508297,1.024099629761905,1.1798906214285712,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,1.212037,1.287083,0.2213380722826509,0.09124300000000019,1.1679,1.642784,1.2150373654761903,1.3960011726190473,7.448814666666666,259.4069967770059
WBC,512,Fourier Transform Sharpness Index,512,512,0.26214400000000004,21,3.955652,4.025310333333333,0.3067613633726277,0.3599340000000004,3.674262,4.529394,3.902305153571428,4.159946984523809,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,4.191938,4.176048285714286,0.22532544224302392,0.31697500000000023,3.912992,4.438636,4.080600007142857,4.269745733333333,7.448814666666666,66.2707437357988
WBC,512,Fourier High Frequency Energy Ratio,512,512,0.26214400000000004,21,4.207283,4.223464714285713,0.24498556972506422,0.23395299999999963,3.972466,4.610653,4.116927827380951,4.328718926190475,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,4.51905,4.5819722857142855,0.25191127823266324,0.20235499999999984,4.320391,5.112311,4.48280916547619,4.691705490476191,7.448814666666666,62.30719445304726
WBC,512,Roberts Focus Measure,512,512,0.26214400000000004,21,0.738121,0.714090857142857,0.07589884906853707,0.12930399999999997,0.617504,0.805216,0.6828239130952383,0.7476564345238094,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.972641,0.9662834285714285,0.08121461567573378,0.1008349999999999,0.866131,1.100485,0.9338769738095236,1.003090310714286,7.448814666666666,355.1504428135767
WBC,512,Wavelet W1,512,512,0.26214400000000004,21,2.220933,2.2656889047619053,0.14089520752172688,0.13573799999999991,2.127593,2.592685,2.213943898809524,2.3301314916666667,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,2.545729,2.597889904761905,0.3105009944254454,0.16921399999999975,2.379916,2.795096,2.496857373809524,2.751235294047619,7.448814666666666,118.03327700565485
WBC,512,Wavelet W2,512,512,0.26214400000000004,21,2.617423,2.642878619047619,0.08219293801445242,0.10297,2.548889,2.787643,2.6094101261904763,2.678314426190477,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,2.900958,2.972047952380952,0.13551760218823095,0.18456399999999995,2.859001,3.264305,2.919465007142857,3.0321602214285712,7.448814666666666,100.15347156344237
WBC,512,Wavelet W3,512,512,0.26214400000000004,21,2.757819,2.8051386190476193,0.15608061686143995,0.15402300000000002,2.668377,3.057982,2.748150626190476,2.872258971428571,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,3.030529,3.1494326666666668,0.3386255991968612,0.228062,2.93283,3.789967,3.0305934511904766,3.307036589285714,7.448814666666666,95.05482412007461
WBC,512,Wavelet Detail Energy (db1),512,512,0.26214400000000004,21,2.288728,2.312429761904762,0.1133503325296863,0.1785730000000001,2.171679,2.460743,2.2669357952380955,2.360218223809524,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,2.593242,2.6243848095238094,0.13309058013008246,0.1720839999999999,2.473881,2.742561,2.5732852392857146,2.6853865047619037,7.448814666666666,114.53698298793044
WBC,512,Curvelet Transform Sharpness Index,512,512,0.26214400000000004,21,2.189075,2.232205428571428,0.1021282958388964,0.10620600000000024,2.142638,2.436182,2.193058425,2.2787898630952377,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,2.480882,2.6486353333333335,0.6616404637611225,0.06562399999999968,2.421077,3.163238,2.465731384523809,2.9674211940476187,7.448814666666666,119.75103639665157
WBC,512,DCT Focus Measure,512,512,0.26214400000000004,21,1.607529,1.6579532857142858,0.10388576880167122,0.1529609999999999,1.548067,1.830222,1.615184753571428,1.7030385523809524,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,1.864228,1.8847904761904768,0.10106483442257204,0.15369900000000003,1.780517,2.077522,1.8441069440476194,1.9298290345238098,7.448814666666666,163.07264130227205
WBC,512,Intensity Skewness Index,512,512,0.26214400000000004,21,2.216504,2.2858505714285715,0.1620468282749068,0.29825899999999983,2.101284,2.486339,2.2189282630952376,2.3533868476190474,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,2.641627,2.568624238095238,0.19716268894415723,0.32316400000000023,2.321437,2.856487,2.486362925000001,2.654353627380952,7.448814666666666,118.26913012563931
WBC,512,Squared Gradient,512,512,0.26214400000000004,21,0.700451,0.7113208571428571,0.04664609626355213,0.05163799999999996,0.655848,0.765638,0.6932567273809526,0.7323414285714286,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.928734,1.0259201428571427,0.25047917456233476,0.06555100000000003,0.898327,1.717377,0.9361970761904764,1.1343359523809524,7.448814666666666,374.25030444670654
WBC,512,Gradient Squared Energy,512,512,0.26214400000000004,21,0.703975,0.7105097142857142,0.02528482659450695,0.027397000000000005,0.685677,0.75373,0.7007939845238096,0.7215506452380954,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.920447,0.942947714285714,0.06801854782126923,0.08715800000000007,0.883806,1.083212,0.9166830523809525,0.9730562904761906,7.448814666666666,372.3768599737207
WBC,512,Mean Intensity,512,512,0.26214400000000004,21,0.148395,0.15328576190476195,0.025433297064880837,0.019942000000000015,0.127522,0.174948,0.14424365952380952,0.16456589047619047,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.371194,0.43212871428571425,0.17041767363954444,0.04803799999999997,0.336314,0.596883,0.378335294047619,0.5160343678571429,7.448814666666666,1766.5285218504669
WBC,512,Intensity Variance,512,512,0.26214400000000004,21,0.521272,0.5291050952380951,0.023251731498761027,0.03526600000000002,0.500498,0.565668,0.5192282964285714,0.5389804654761905,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.741741,0.7875072857142856,0.17610913951840854,0.03109700000000004,0.715242,0.877913,0.7377848904761904,0.869950794047619,7.448814666666666,502.89292346414175
WBC,512,Intensity Range Index,512,512,0.26214400000000004,21,0.178718,0.18409995238095242,0.01812194952116408,0.021456000000000003,0.165989,0.218493,0.17719878095238095,0.19234485357142855,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.405198,0.42635076190476195,0.06072992955775987,0.04744999999999999,0.371935,0.568867,0.4031555023809524,0.4546190833333333,7.448814666666666,1466.8024485502303
WBC,512,Maximal Intensity,512,512,0.26214400000000004,21,0.132765,0.1307448095238095,0.013098165473145648,0.013023000000000007,0.113111,0.15462,0.12539746428571427,0.1363331880952381,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,0.358388,0.42611104761904756,0.22164745981275677,0.033013000000000015,0.327709,0.706837,0.3572992345238095,0.5292240559523809,7.448814666666666,1974.4962904379925
WBC,512,Laplacian Energy,512,512,0.26214400000000004,21,3.063711,3.1035864285714285,0.23035825922149425,0.28461800000000004,2.71539,3.424014,3.0107764500000007,3.194714613095238,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,3.378518,3.376173476190476,0.21495710867092052,0.3050280000000001,2.984612,3.68152,3.290555185714285,3.4669750547619045,7.448814666666666,85.56420628447005
WBC,512,Mean Absolute Laplacian,512,512,0.26214400000000004,21,3.103902,3.104084904761904,0.08177817009013148,0.11679299999999992,2.9838,3.245734,3.069987275,3.1384563845238094,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,3.357906,3.4010265714285715,0.1341293584345245,0.174369,3.258488,3.639022,3.3480349011904758,3.4582395380952375,7.448814666666666,84.45627471485892
WBC,512,Spatial Frequency,512,512,0.26214400000000004,21,0.99496,1.016011619047619,0.09130453123612002,0.06465999999999994,0.88326,1.193544,0.9786629583333334,1.055268644047619,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,1.24694,1.3582495238095238,0.3128863072882256,0.18503800000000004,1.16735,1.907646,1.2511473976190477,1.5115709714285712,7.448814666666666,263.47189836777363
WBC,512,Modified Tenengrad,512,512,0.26214400000000004,21,8.17884,8.340795238095238,0.6420526484957371,0.6687620000000001,7.627875,9.140885,8.105147323809524,8.610516720238094,21,0.210767,0.21428390476190481,0.026319636965400493,0.027752,0.187123,0.259459,0.20412698452380953,0.22593821666666664,21,8.346406,8.498247047619047,0.3888384754648742,0.5126969999999993,8.050073,9.209334,8.349424196428572,8.650933697619047,7.448814666666666,32.0514889642052
