domain,resolution,operator,image_index,repeat,height,width,megapixels,kernel_ms,combined_ms
TBF,native,Curvelet Transform Sharpness Index,0,3,2160,2560,5.5296,152.339492,146.246741
TBF,native,Curvelet Transform Sharpness Index,0,4,2160,2560,5.5296,141.328885,161.228806
TBF,native,Curvelet Transform Sharpness Index,0,5,2160,2560,5.5296,147.445352,150.961439
TBF,native,Curvelet Transform Sharpness Index,0,6,2160,2560,5.5296,132.142581,144.372113
TBF,native,Curvelet Transform Sharpness Index,1,0,2160,2560,5.5296,140.138064,144.651086
TBF,native,Curvelet Transform Sharpness Index,1,1,2160,2560,5.5296,136.230626,146.109615
TBF,native,Curvelet Transform Sharpness Index,1,2,2160,2560,5.5296,140.318471,137.589802
TBF,native,Curvelet Transform Sharpness Index,1,3,2160,2560,5.5296,134.680298,152.76812
TBF,native,Curvelet Transform Sharpness Index,1,4,2160,2560,5.5296,145.55444,135.917527
TBF,native,Curvelet Transform Sharpness Index,1,5,2160,2560,5.5296,135.282572,144.756886
TBF,native,Curvelet Transform Sharpness Index,1,6,2160,2560,5.5296,138.069437,140.535928
TBF,native,Curvelet Transform Sharpness Index,2,0,2160,2560,5.5296,139.887981,150.672748
TBF,native,Curvelet Transform Sharpness Index,2,1,2160,2560,5.5296,155.683441,143.431824
TBF,native,Curvelet Transform Sharpness Index,2,2,2160,2560,5.5296,136.900874,149.127846
TBF,native,Curvelet Transform Sharpness Index,2,3,2160,2560,5.5296,152.013389,143.669731
TBF,native,Curvelet Transform Sharpness Index,2,4,2160,2560,5.5296,133.10499,150.53925
TBF,native,Curvelet Transform Sharpness Index,2,5,2160,2560,5.5296,140.962206,138.33297
TBF,native,Curvelet Transform Sharpness Index,2,6,2160,2560,5.5296,137.902932,151.213923
TBF,512,Absolute Central Moment 2,0,0,432,512,0.221184,0.440317,8.830974
TBF,512,Absolute Central Moment 2,0,1,432,512,0.221184,0.54203,13.055424
TBF,512,Absolute Central Moment 2,0,2,432,512,0.221184,0.531588,8.168527
TBF,512,Absolute Central Moment 2,0,3,432,512,0.221184,0.485078,7.767276
TBF,512,Absolute Central Moment 2,0,4,432,512,0.221184,0.456502,7.127562
TBF,512,Absolute Central Moment 2,0,5,432,512,0.221184,0.461402,7.046548
TBF,512,Absolute Central Moment 2,0,6,432,512,0.221184,0.504701,7.922301
TBF,512,Absolute Central Moment 2,1,0,432,512,0.221184,0.444847,7.460828
TBF,512,Absolute Central Moment 2,1,1,432,512,0.221184,0.568022,7.467749
TBF,512,Absolute Central Moment 2,1,2,432,512,0.221184,0.462845,7.44157
TBF,512,Absolute Central Moment 2,1,3,432,512,0.221184,0.525534,7.55245
TBF,512,Absolute Central Moment 2,1,4,432,512,0.221184,0.497121,7.411452
TBF,512,Absolute Central Moment 2,1,5,432,512,0.221184,0.487387,7.318214
TBF,512,Absolute Central Moment 2,1,6,432,512,0.221184,0.597271,7.27298
TBF,512,Absolute Central Moment 2,2,0,432,512,0.221184,0.429923,7.112608
TBF,512,Absolute Central Moment 2,2,1,432,512,0.221184,0.547298,7.207507
TBF,512,Absolute Central Moment 2,2,2,432,512,0.221184,0.488258,7.183018
TBF,512,Absolute Central Moment 2,2,3,432,512,0.221184,0.64959,7.217644
TBF,512,Absolute Central Moment 2,2,4,432,512,0.221184,0.46051,7.225249
TBF,512,Absolute Central Moment 2,2,5,432,512,0.221184,0.433691,7.459797
TBF,512,Absolute Central Moment 2,2,6,432,512,0.221184,0.472731,7.329459
PBS,1024,Laplacian Energy,0,0,864,1024,0.884736,10.807975,19.708668
PBS,1024,Laplacian Energy,0,1,864,1024,0.884736,10.563625,19.279347
PBS,1024,Laplacian Energy,0,2,864,1024,0.884736,10.185824,19.222401
PBS,1024,Laplacian Energy,0,3,864,1024,0.884736,11.197796,19.290952
PBS,1024,Laplacian Energy,0,4,864,1024,0.884736,10.010002,19.84406
PBS,1024,Laplacian Energy,0,5,864,1024,0.884736,11.06002,19.034544
PBS,1024,Laplacian Energy,0,6,864,1024,0.884736,10.013156,20.001466
PBS,1024,Laplacian Energy,1,0,864,1024,0.884736,10.955969,19.592867
PBS,1024,Laplacian Energy,1,1,864,1024,0.884736,10.525145,18.697955
PBS,1024,Laplacian Energy,1,2,864,1024,0.884736,10.989112,18.875937
PBS,1024,Laplacian Energy,1,3,864,1024,0.884736,10.978787,19.727963
PBS,1024,Laplacian Energy,1,4,864,1024,0.884736,11.414606,19.755486
PBS,1024,Laplacian Energy,1,5,864,1024,0.884736,11.143446,20.946683
PBS,1024,Laplacian Energy,1,6,864,1024,0.884736,11.944499,20.846082
PBS,1024,Laplacian Energy,2,0,864,1024,0.884736,11.253392,19.914577
PBS,1024,Laplacian Energy,2,1,864,1024,0.884736,11.603919,20.264204
PBS,1024,Laplacian Energy,2,2,864,1024,0.884736,11.495399,19.559751
PBS,1024,Laplacian Energy,2,3,864,1024,0.884736,10.733293,19.026213
PBS,1024,Laplacian Energy,2,4,864,1024,0.884736,11.195525,20.365256
PBS,1024,Laplacian Energy,2,5,864,1024,0.884736,11.467116,19.612953
PBS,1024,Laplacian Energy,2,6,864,1024,0.884736,10.200528,19.157908
TBF,native,Absolute Central Moment 2,0,0,2160,2560,5.5296,28.369768,48.424483
TBF,native,Absolute Central Moment 2,0,1,2160,2560,5.5296,31.795548,35.86257
TBF,native,Absolute Central Moment 2,0,2,2160,2560,5.5296,29.12879,43.308804
TBF,native,Absolute Central Moment 2,0,3,2160,2560,5.5296,31.600324,34.42666
TBF,native,Absolute Central Moment 2,0,4,2160,2560,5.5296,28.272081,37.711942
TBF,native,Absolute Central Moment 2,0,5,2160,2560,5.5296,54.068267,34.411627
TBF,native,Absolute Central Moment 2,0,6,2160,2560,5.5296,28.32705,37.495915
TBF,native,Absolute Central Moment 2,1,0,2160,2560,5.5296,32.261088,34.132114
TBF,native,Absolute Central Moment 2,1,1,2160,2560,5.5296,28.550508,39.217174
TBF,native,Absolute Central Moment 2,1,2,2160,2560,5.5296,33.122601,34.826607
TBF,native,Absolute Central Moment 2,1,3,2160,2560,5.5296,28.427504,38.741675
TBF,native,Absolute Central Moment 2,1,4,2160,2560,5.5296,34.217327,39.119405
TBF,native,Absolute Central Moment 2,1,5,2160,2560,5.5296,31.849157,40.006199
TBF,native,Absolute Central Moment 2,1,6,2160,2560,5.5296,33.522281,35.520924
TBF,native,Absolute Central Moment 2,2,0,2160,2560,5.5296,30.978973,39.91326
TBF,native,Absolute Central Moment 2,2,1,2160,2560,5.5296,33.794232,34.988833
TBF,native,Absolute Central Moment 2,2,2,2160,2560,5.5296,28.916539,40.270085
TBF,native,Absolute Central Moment 2,2,3,2160,2560,5.5296,32.722649,35.545392
TBF,native,Absolute Central Moment 2,2,4,2160,2560,5.5296,30.171248,40.215573
TBF,native,Absolute Central Moment 2,2,5,2160,2560,5.5296,32.085481,35.151632
TBF,native,Absolute Central Moment 2,2,6,2160,2560,5.5296,30.734588,39.27643
WBC,native,Laplacian Energy,0,0,200,200,0.04,0.391343,1.021828
WBC,native,Laplacian Energy,0,1,200,200,0.04,0.33274,0.393404
WBC,native,Laplacian Energy,0,2,200,200,0.04,0.331865,0.393653
WBC,native,Laplacian Energy,0,3,200,200,0.04,0.340671,0.378509
WBC,native,Laplacian Energy,0,4,200,200,0.04,0.309989,0.362155
WBC,native,Laplacian Energy,0,5,200,200,0.04,0.309537,0.384941
WBC,native,Laplacian Energy,0,6,200,200,0.04,0.322971,0.356712
WBC,native,Laplacian Energy,1,0,200,200,0.04,0.323283,0.383946
WBC,native,Laplacian Energy,1,1,200,200,0.04,0.308154,0.357971
WBC,native,Laplacian Energy,1,2,200,200,0.04,0.310387,0.347209
WBC,native,Laplacian Energy,1,3,200,200,0.04,0.295471,0.382377
WBC,native,Laplacian Energy,1,4,200,200,0.04,0.299421,0.346182
WBC,native,Laplacian Energy,1,5,200,200,0.04,0.513134,0.660771
WBC,native,Laplacian Energy,1,6,200,200,0.04,0.440257,0.415772
WBC,native,Laplacian Energy,2,0,200,200,0.04,0.295845,0.409003
WBC,native,Laplacian Energy,2,1,200,200,0.04,0.301969,0.355271
WBC,native,Laplacian Energy,2,2,200,200,0.04,0.309693,0.361254
WBC,native,Laplacian Energy,2,3,200,200,0.04,0.356027,0.362048
WBC,native,Laplacian Energy,2,4,200,200,0.04,0.298901,0.350229
WBC,native,Laplacian Energy,2,5,200,200,0.04,0.296871,0.516778
WBC,native,Laplacian Energy,2,6,200,200,0.04,0.356814,0.416208
TBI,native,GLCM Contrast,0,0,2112,2816,5.947392,1497.041155,1507.304318
TBI,native,GLCM Contrast,0,1,2112,2816,5.947392,1504.4476,1497.016587
TBI,native,GLCM Contrast,0,2,2112,2816,5.947392,1494.821268,1490.654731
TBI,native,GLCM Contrast,0,3,2112,2816,5.947392,1508.561461,1487.139368
TBI,native,GLCM Contrast,0,4,2112,2816,5.947392,1507.457412,1508.411258
TBI,native,GLCM Contrast,0,5,2112,2816,5.947392,1504.275316,1489.598446
TBI,native,GLCM Contrast,0,6,2112,2816,5.947392,1509.321605,1495.326161
TBI,native,GLCM Contrast,1,0,2112,2816,5.947392,1506.208709,1495.762352
TBI,native,GLCM Contrast,1,1,2112,2816,5.947392,1494.337817,1483.242206
TBI,native,GLCM Contrast,1,2,2112,2816,5.947392,1497.961302,1478.722099
TBI,native,GLCM Contrast,1,3,2112,2816,5.947392,1490.340354,1481.38085
TBI,native,GLCM Contrast,1,4,2112,2816,5.947392,1497.541252,1494.72307
TBI,native,GLCM Contrast,1,5,2112,2816,5.947392,1504.963866,1504.159361
TBI,native,GLCM Contrast,1,6,2112,2816,5.947392,1510.348955,1519.243586
TBI,native,GLCM Contrast,2,0,2112,2816,5.947392,1239.528388,937.515154
TBI,native,GLCM Contrast,2,1,2112,2816,5.947392,932.596997,935.909659
TBI,native,GLCM Contrast,2,2,2112,2816,5.947392,1473.650485,1496.255372
TBI,native,GLCM Contrast,2,3,2112,2816,5.947392,1473.37028,1492.391059
TBI,native,GLCM Contrast,2,4,2112,2816,5.947392,1477.476526,1495.236694
TBI,native,GLCM Contrast,2,5,2112,2816,5.947392,1484.216495,1489.370586
TBI,native,GLCM Contrast,2,6,2112,2816,5.947392,1489.447559,1470.964027
WBC,512,Squared Gradient,0,0,512,512,0.262144,0.664507,1.717377
WBC,512,Squared Gradient,0,1,512,512,0.262144,0.765638,0.943833
WBC,512,Squared Gradient,0,2,512,512,0.262144,0.686277,0.931552
WBC,512,Squared Gradient,0,3,512,512,0.262144,0.678315,0.981677
WBC,512,Squared Gradient,0,4,512,512,0.262144,0.680215,0.928734
WBC,512,Squared Gradient,0,5,512,512,0.262144,0.685338,0.908469
WBC,512,Squared Gradient,0,6,512,512,0.262144,0.731853,0.898327
WBC,512,Squared Gradient,1,0,512,512,0.262144,0.852156,1.778505
WBC,512,Squared Gradient,1,1,512,512,0.262144,0.708529,0.98934
WBC,512,Squared Gradient,1,2,512,512,0.262144,0.714719,0.974453
WBC,512,Squared Gradient,1,3,512,512,0.262144,0.759092,0.925867
WBC,512,Squared Gradient,1,4,512,512,0.262144,0.655848,0.922356
WBC,512,Squared Gradient,1,5,512,512,0.262144,0.699479,0.991321
WBC,512,Squared Gradient,1,6,512,512,0.262144,0.759514,1.232703
WBC,512,Squared Gradient,2,0,512,512,0.262144,0.740683,0.945385
WBC,512,Squared Gradient,2,1,512,512,0.262144,0.722665,0.919712
WBC,512,Squared Gradient,2,2,512,512,0.262144,0.696638,0.893022
WBC,512,Squared Gradient,2,3,512,512,0.262144,0.715625,0.916126
WBC,512,Squared Gradient,2,4,512,512,0.262144,0.700451,0.908667
WBC,512,Squared Gradient,2,5,512,512,0.262144,0.6729,0.909283
WBC,512,Squared Gradient,2,6,512,512,0.262144,0.647296,0.927614
TBI,512,Roberts Focus Measure,0,0,384,512,0.196608,0.468677,18.575102
TBI,512,Roberts Focus Measure,0,1,384,512,0.196608,0.538281,18.71464
TBI,512,Roberts Focus Measure,0,2,384,512,0.196608,0.51008,17.633742
TBI,512,Roberts Focus Measure,0,3,384,512,0.196608,0.516344,18.510741
TBI,512,Roberts Focus Measure,0,4,384,512,0.196608,0.504756,19.773703
TBI,512,Roberts Focus Measure,0,5,384,512,0.196608,0.565196,17.589303
TBI,512,Roberts Focus Measure,0,6,384,512,0.196608,0.770443,18.527858
TBI,512,Roberts Focus Measure,1,0,384,512,0.196608,0.588372,19.103599
TBI,512,Roberts Focus Measure,1,1,384,512,0.196608,0.546571,18.097452
TBI,512,Roberts Focus Measure,1,2,384,512,0.196608,0.570697,17.650745
TBI,512,Roberts Focus Measure,1,3,384,512,0.196608,0.496983,17.398107
TBI,512,Roberts Focus Measure,1,4,384,512,0.196608,0.561915,17.610304
TBI,512,Roberts Focus Measure,1,5,384,512,0.196608,0.50641,17.013668
TBI,512,Roberts Focus Measure,1,6,384,512,0.196608,0.554026,17.321954
TBI,512,Roberts Focus Measure,2,0,384,512,0.196608,0.46334,17.879598
TBI,512,Roberts Focus Measure,2,1,384,512,0.196608,0.604185,17.468661
TBI,512,Roberts Focus Measure,2,2,384,512,0.196608,0.518846,17.611814
TBI,512,Roberts Focus Measure,2,3,384,512,0.196608,0.569085,18.141986
TBI,512,Roberts Focus Measure,2,4,384,512,0.196608,0.529343,17.510273
TBI,512,Roberts Focus Measure,2,5,384,512,0.196608,0.613331,17.342945
TBI,512,Roberts Focus Measure,2,6,384,512,0.196608,0.563792,18.142562
TBF,native,Image Power,0,0,2160,2560,5.5296,18.970066,37.383056
TBF,native,Image Power,0,1,2160,2560,5.5296,18.421683,22.029728
TBF,native,Image Power,0,2,2160,2560,5.5296,14.891278,29.917099
TBF,native,Image Power,0,3,2160,2560,5.5296,18.039123,20.97102
TBF,native,Image Power,0,4,2160,2560,5.5296,15.225693,25.148777
TBF,native,Image Power,0,5,2160,2560,5.5296,19.178935,21.278384
TBF,native,Image Power,0,6,2160,2560,5.5296,13.731265,23.475168
TBF,native,Image Power,1,0,2160,2560,5.5296,18.673881,21.257563
TBF,native,Image Power,1,1,2160,2560,5.5296,15.599248,24.646052
TBF,native,Image Power,1,2,2160,2560,5.5296,18.531369,19.714122
TBF,native,Image Power,1,3,2160,2560,5.5296,14.966813,23.783255
TBF,native,Image Power,1,4,2160,2560,5.5296,17.484758,19.887842
TBF,native,Image Power,1,5,2160,2560,5.5296,13.939911,25.071754
TBF,native,Image Power,1,6,2160,2560,5.5296,18.382897,19.865216
TBF,native,Image Power,2,0,2160,2560,5.5296,14.402633,24.120632
TBF,native,Image Power,2,1,2160,2560,5.5296,19.169326,20.650507
TBF,native,Image Power,2,2,2160,2560,5.5296,14.750698,24.410037
TBF,native,Image Power,2,3,2160,2560,5.5296,17.741221,20.299897
TBF,native,Image Power,2,4,2160,2560,5.5296,13.989225,24.987199
TBF,native,Image Power,2,5,2160,2560,5.5296,18.013188,21.049444
TBF,native,Image Power,2,6,2160,2560,5.5296,14.236191,25.151148
TBF,native,Energy of Gradient,0,0,2160,2560,5.5296,30.602985,29.517089
TBF,native,Energy of Gradient,0,1,2160,2560,5.5296,16.320619,36.187508
TBF,native,Energy of Gradient,0,2,2160,2560,5.5296,30.952109,29.946072
TBF,native,Energy of Gradient,0,3,2160,2560,5.5296,17.156857,40.641533
TBF,native,Energy of Gradient,0,4,2160,2560,5.5296,34.466185,29.894689
TBF,native,Energy of Gradient,0,5,2160,2560,5.5296,16.813391,42.912666
TBF,native,Energy of Gradient,0,6,2160,2560,5.5296,34.183853,30.208866
TBF,native,Energy of Gradient,1,0,2160,2560,5.5296,17.149846,40.965549
TBF,native,Energy of Gradient,1,1,2160,2560,5.5296,35.365153,31.121584
TBF,native,Energy of Gradient,1,2,2160,2560,5.5296,18.232773,44.473562
TBF,native,Energy of Gradient,1,3,2160,2560,5.5296,34.939697,29.906266
TBF,native,Energy of Gradient,1,4,2160,2560,5.5296,16.929369,42.78691
TBF,native,Energy of Gradient,1,5,2160,2560,5.5296,34.418185,29.059381
TBF,native,Energy of Gradient,1,6,2160,2560,5.5296,17.16969,43.245765
TBF,native,Energy of Gradient,2,0,2160,2560,5.5296,36.297155,29.592938
TBF,native,Energy of Gradient,2,1,2160,2560,5.5296,17.668093,43.831534
TBF,native,Energy of Gradient,2,2,2160,2560,5.5296,35.085176,29.996197
TBF,native,Energy of Gradient,2,3,2160,2560,5.5296,17.5474,43.083552
TBF,native,Energy of Gradient,2,4,2160,2560,5.5296,35.247964,30.56166
TBF,native,Energy of Gradient,2,5,2160,2560,5.5296,17.690545,43.3683
TBF,native,Energy of Gradient,2,6,2160,2560,5.5296,36.516566,30.007887
BMA,1024,Fourier High Frequency Energy Ratio,0,0,864,1024,0.884736,21.650882,34.046738
BMA,1024,Fourier High Frequency Energy Ratio,0,1,864,1024,0.884736,24.036542,36.104392
BMA,1024,Fourier High Frequency Energy Ratio,0,2,864,1024,0.884736,23.470811,32.331388
BMA,1024,Fourier High Frequency Energy Ratio,0,3,864,1024,0.884736,22.958922,31.206755
BMA,1024,Fourier High Frequency Energy Ratio,0,4,864,1024,0.884736,19.795627,30.484069
BMA,1024,Fourier High Frequency Energy Ratio,0,5,864,1024,0.884736,20.71928,31.094242
BMA,1024,Fourier High Frequency Energy Ratio,0,6,864,1024,0.884736,22.148284,28.690948
BMA,1024,Fourier High Frequency Energy Ratio,1,0,864,1024,0.884736,20.157713,30.436147
BMA,1024,Fourier High Frequency Energy Ratio,1,1,864,1024,0.884736,22.769174,29.311217
BMA,1024,Fourier High Frequency Energy Ratio,1,2,864,1024,0.884736,19.861594,30.290345
BMA,1024,Fourier High Frequency Energy Ratio,1,3,864,1024,0.884736,20.627947,29.095323
BMA,1024,Fourier High Frequency Energy Ratio,1,4,864,1024,0.884736,19.604574,28.420235
BMA,1024,Fourier High Frequency Energy Ratio,1,5,864,1024,0.884736,19.849937,32.078826
BMA,1024,Fourier High Frequency Energy Ratio,1,6,864,1024,0.884736,21.196329,28.782831
BMA,1024,Fourier High Frequency Energy Ratio,2,0,864,1024,0.884736,19.672646,31.444453
BMA,1024,Fourier High Frequency Energy Ratio,2,1,864,1024,0.884736,21.322586,31.090998
BMA,1024,Fourier High Frequency Energy Ratio,2,2,864,1024,0.884736,20.153319,33.25022
BMA,1024,Fourier High Frequency Energy Ratio,2,3,864,1024,0.884736,25.05834,30.347612
BMA,1024,Fourier High Frequency Energy Ratio,2,4,864,1024,0.884736,27.6268,31.959291
BMA,1024,Fourier High Frequency Energy Ratio,2,5,864,1024,0.884736,20.915576,29.852928
BMA,1024,Fourier High Frequency Energy Ratio,2,6,864,1024,0.884736,26.414858,44.251184
WBC,128,Tenengrad,0,0,128,128,0.016384,0.044046,0.242364
WBC,128,Tenengrad,0,1,128,128,0.016384,0.076244,0.185618
WBC,128,Tenengrad,0,2,128,128,0.016384,0.048814,0.181061
WBC,128,Tenengrad,0,3,128,128,0.016384,0.043059,0.162012
WBC,128,Tenengrad,0,4,128,128,0.016384,0.042408,0.162473
WBC,128,Tenengrad,0,5,128,128,0.016384,0.042719,0.161552
WBC,128,Tenengrad,0,6,128,128,0.016384,0.042397,0.161964
WBC,128,Tenengrad,1,0,128,128,0.016384,0.042955,0.167829
WBC,128,Tenengrad,1,1,128,128,0.016384,0.042497,0.161846
WBC,128,Tenengrad,1,2,128,128,0.016384,0.065061,0.176814
WBC,128,Tenengrad,1,3,128,128,0.016384,0.04338,0.164714
WBC,128,Tenengrad,1,4,128,128,0.016384,0.042687,0.162027
WBC,128,Tenengrad,1,5,128,128,0.016384,0.042149,0.163644
WBC,128,Tenengrad,1,6,128,128,0.016384,0.042754,0.16343
WBC,128,Tenengrad,2,0,128,128,0.016384,0.051879,0.180045
WBC,128,Tenengrad,2,1,128,128,0.016384,0.260325,0.240427
WBC,128,Tenengrad,2,2,128,128,0.016384,0.042563,0.169806
WBC,128,Tenengrad,2,3,128,128,0.016384,0.041379,0.161215
WBC,128,Tenengrad,2,4,128,128,0.016384,0.040151,0.185846
WBC,128,Tenengrad,2,5,128,128,0.016384,0.047366,0.171514
WBC,128,Tenengrad,2,6,128,128,0.016384,0.041467,0.183287
WBC,1024,Brenner Gradient,0,0,1024,1024,1.048576,1.698351,2.394836
WBC,1024,Brenner Gradient,0,1,1024,1024,1.048576,1.566833,2.363838
WBC,1024,Brenner Gradient,0,2,1024,1024,1.048576,1.651127,2.158083
WBC,1024,Brenner Gradient,0,3,1024,1024,1.048576,1.5655,2.666799
WBC,1024,Brenner Gradient,0,4,1024,1024,1.048576,1.982681,2.953587
WBC,1024,Brenner Gradient,0,5,1024,1024,1.048576,2.231428,2.581298
WBC,1024,Brenner Gradient,0,6,1024,1024,1.048576,1.729036,2.376787
WBC,1024,Brenner Gradient,1,0,1024,1024,1.048576,1.485371,2.39775
WBC,1024,Brenner Gradient,1,1,1024,1024,1.048576,1.643947,2.416973
WBC,1024,Brenner Gradient,1,2,1024,1024,1.048576,1.821477,2.672138
WBC,1024,Brenner Gradient,1,3,1024,1024,1.048576,2.064771,2.539812
WBC,1024,Brenner Gradient,1,4,1024,1024,1.048576,2.174134,2.376559
WBC,1024,Brenner Gradient,1,5,1024,1024,1.048576,2.112771,2.435486
WBC,1024,Brenner Gradient,1,6,1024,1024,1.048576,1.638562,2.417669
WBC,1024,Brenner Gradient,2,0,1024,1024,1.048576,1.669483,2.414854
WBC,1024,Brenner Gradient,2,1,1024,1024,1.048576,1.719266,2.321741
WBC,1024,Brenner Gradient,2,2,1024,1024,1.048576,1.672843,2.289336
WBC,1024,Brenner Gradient,2,3,1024,1024,1.048576,1.49032,2.277518
WBC,1024,Brenner Gradient,2,4,1024,1024,1.048576,1.68946,2.440211
WBC,1024,Brenner Gradient,2,5,1024,1024,1.048576,1.556992,2.324656
WBC,1024,Brenner Gradient,2,6,1024,1024,1.048576,1.665206,2.226165
WBC,native,Intensity Variance,0,0,200,200,0.04,0.048525,0.135983
WBC,native,Intensity Variance,0,1,200,200,0.04,0.047148,0.088135
WBC,native,Intensity Variance,0,2,200,200,0.04,0.045016,0.083548
WBC,native,Intensity Variance,0,3,200,200,0.04,0.045874,0.081631
WBC,native,Intensity Variance,0,4,200,200,0.04,0.044607,0.081525
WBC,native,Intensity Variance,0,5,200,200,0.04,0.045373,0.080978
WBC,native,Intensity Variance,0,6,200,200,0.04,0.045072,0.085246
WBC,native,Intensity Variance,1,0,200,200,0.04,0.045271,0.100625
WBC,native,Intensity Variance,1,1,200,200,0.04,0.083587,0.118061
WBC,native,Intensity Variance,1,2,200,200,0.04,0.057897,0.088088
WBC,native,Intensity Variance,1,3,200,200,0.04,0.047361,0.084626
WBC,native,Intensity Variance,1,4,200,200,0.04,0.046015,0.081141
WBC,native,Intensity Variance,1,5,200,200,0.04,0.045052,0.082165
WBC,native,Intensity Variance,1,6,200,200,0.04,0.049704,0.103846
WBC,native,Intensity Variance,2,0,200,200,0.04,0.045004,0.094519
WBC,native,Intensity Variance,2,1,200,200,0.04,0.045616,0.08335
WBC,native,Intensity Variance,2,2,200,200,0.04,0.047091,0.083643
WBC,native,Intensity Variance,2,3,200,200,0.04,0.045061,0.080267
WBC,native,Intensity Variance,2,4,200,200,0.04,0.045301,0.07968
WBC,native,Intensity Variance,2,5,200,200,0.04,0.04436,0.078989
WBC,native,Intensity Variance,2,6,200,200,0.04,0.044538,0.108534
WBC,native,Mean Intensity,0,0,200,200,0.04,0.019898,0.069319
WBC,native,Mean Intensity,0,1,200,200,0.04,0.020085,0.056927
WBC,native,Mean Intensity,0,2,200,200,0.04,0.019675,0.054115
WBC,native,Mean Intensity,0,3,200,200,0.04,0.025545,0.072818
WBC,native,Mean Intensity,0,4,200,200,0.04,0.019636,0.054475
WBC,native,Mean Intensity,0,5,200,200,0.04,0.019605,0.054007
WBC,native,Mean Intensity,0,6,200,200,0.04,0.023965,0.054001
WBC,native,Mean Intensity,1,0,200,200,0.04,0.01935,0.056738
WBC,native,Mean Intensity,1,1,200,200,0.04,0.019852,0.053361
