domain,stack_index,source_folder,condition,geometry,direction,scale_factor,interpolation,operator,family,reference_tier,reference_index,slice_count,peak_index,absolute_peak_error_slices,exact_match,within_one_slice,false_maxima_count,noise_level,fwhm_slices
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.02620121268973896,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.02508593150167674,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005043853996779085,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03206801432196682,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.11679874078954519,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.04237094361267932,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.032384955098408566,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.021612983867751605,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.03340778805605737,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.0325749275908485,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03641267332896605,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03641267332896605,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03641267332896605,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03641266680196879,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03641266680196879,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.017294639686897706,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,5,10,9,4,0,0,0.0,0.0048599754547587,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03206801432196682,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03206801432196682,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,0,5,0,0,0.0,0.003999320773848694,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005165891386553697,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.04885744297260672,7.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,1,4,0,0,2.0,0.13832689501255116,9.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.02620123558386382,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.014888922145890172,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.028983796751862485,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03242923365652939,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005165891386553697,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.006525205825191099,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_bicubic,aspect_preserved,downsample,0.5,bicubic,Image Power,statistical,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.011320197347748872,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03186189655102939,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.032082469090647894,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.027157369419618015,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.02569758370131019,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.0049872151032795695,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03186189655102939,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.11916075478304858,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.04235639849479808,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03205591344655756,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.02152208625043881,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03269940701604624,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03236208879126022,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.036619615518940274,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.036619615518940274,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.036619615518940274,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03661962745071431,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03661962745071431,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.01705867216519717,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,5,10,9,4,0,0,0.0,0.004759603900198147,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03186189655102939,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03186189655102939,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,0,5,0,0,0.0,0.00399893818886922,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005105306930649276,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.05063027612276738,7.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,2.0,0.6674296695614217,9.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.02715738889449365,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,4,1,0,1,0.0,0.015080589350117624,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.02884294269430938,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03219696001579052,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005105306930649276,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.006443710653042129,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.011183979431184932,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03260352387530953,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03245557125981645,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03391794950936819,3.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03501428716991234,3.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005025587701325898,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03260352387530953,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.11486054011660952,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.051174190467216586,3.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03332144716205358,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.02135940991317701,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005300826836556162,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03266570055655983,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03658687580998297,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03658687580998297,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03658687580998297,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03658689856958634,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03658689856958634,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.017232744342520596,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,5,10,9,4,0,0,0.0,0.004827475671756782,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03260352387530953,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03260352387530953,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,0,5,0,0,0.0,0.0039989379443647055,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005146354745403753,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,1.0,0.05518345225071292,7.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,5,10,1,4,0,0,0.0,0.24602686112650637,9.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03391793243805957,3.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.022440181602162892,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.02891577456457197,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03287428071463154,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005146354745403753,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.0065007482110337085,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_1x_area,aspect_preserved,base,1.0,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,5,10,6,1,0,1,0.0,0.011275072038674222,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03267697081374466,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03245959606678822,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03276933406059332,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03312580153499317,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,5,10,8,3,0,0,0.0,0.005025587701325898,6.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03267697081374466,4.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,5,10,7,2,0,0,1.0,0.11486054011660952,5.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.0511741904663274,3.0
WBC,25772,/mnt/d/New_folder/datasets/WBC_dataset1/25772,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,5,10,5,0,1,1,0.0,0.03335011801133297,4.0
